date,qty,is_national,is_state_holiday,month,quarter,week_of_month,part_of_month,day_of_week,sku,SKU Name,Unit,State,Coordinates
2026-02-11,472577.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,JH1UT3T1021000EHID,PPC T HINDI,JHAJJAR CEMENT WORKS,Haryana,"28.505156° N, 76.367040° E"
2026-02-18,463525.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,JH1UT3T1021000EHID,PPC T HINDI,JHAJJAR CEMENT WORKS,Haryana,"28.505156° N, 76.367040° E"
2026-02-25,471930.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,JH1UT3T1021000EHID,PPC T HINDI,JHAJJAR CEMENT WORKS,Haryana,"28.505156° N, 76.367040° E"
2026-03-04,429462.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,JH1UT3T1021000EHID,PPC T HINDI,JHAJJAR CEMENT WORKS,Haryana,"28.505156° N, 76.367040° E"
2026-03-11,477636.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,JH1UT3T1021000EHID,PPC T HINDI,JHAJJAR CEMENT WORKS,Haryana,"28.505156° N, 76.367040° E"
2025-04-09,336254.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-04-16,302858.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-04-23,286856.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-04-30,347210.0,0.0,0.0,4.0,2.0,5.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-05-07,405258.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-05-14,305884.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-05-21,314290.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-05-28,356082.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-06-04,368544.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-06-11,377646.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-06-18,420938.0,0.0,0.0,6.0,2.0,3.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-06-25,474086.0,0.0,0.0,6.0,2.0,4.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-07-02,491646.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-07-09,506681.0,1.0,0.0,7.0,3.0,2.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-07-16,482252.0,0.0,0.0,7.0,3.0,3.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-07-23,440207.0,0.0,0.0,7.0,3.0,4.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-07-30,444099.0,0.0,0.0,7.0,3.0,5.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-08-06,411587.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-08-13,466089.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-08-20,422639.0,1.0,0.0,8.0,3.0,3.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-08-27,551569.0,0.0,0.0,8.0,3.0,4.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-09-03,421612.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-09-10,414121.0,1.0,0.0,9.0,3.0,2.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-09-17,440321.0,0.0,0.0,9.0,3.0,3.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-09-24,474746.0,0.0,0.0,9.0,3.0,4.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-10-01,488245.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-10-08,497832.0,1.0,0.0,10.0,4.0,2.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-10-15,560045.0,0.0,0.0,10.0,4.0,3.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-10-22,204977.0,1.0,0.0,10.0,4.0,4.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-10-29,495286.0,0.0,0.0,10.0,4.0,5.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-11-05,572079.0,1.0,0.0,11.0,4.0,1.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-11-12,545249.0,0.0,0.0,11.0,4.0,2.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-11-19,510577.0,0.0,0.0,11.0,4.0,3.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-11-26,543701.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-12-03,541753.0,0.0,0.0,12.0,4.0,1.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-12-10,691773.0,0.0,0.0,12.0,4.0,2.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-12-17,701157.0,0.0,0.0,12.0,4.0,3.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-12-24,701871.0,0.0,0.0,12.0,4.0,4.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-12-31,651136.0,1.0,0.0,12.0,4.0,5.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2026-01-07,686355.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2026-01-14,418585.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2026-01-21,399378.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2026-01-28,617009.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2026-02-04,626617.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2026-02-11,617311.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2026-02-18,599169.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2026-02-25,573886.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2026-03-04,653438.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2026-03-11,677742.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,KA1UT7T1081000UTAD,PCC T TAMIL,KARUR CEMENT WORKS,Tamil Nadu,"10.960000° N, 78.080000° E"
2025-04-09,579668.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-04-16,741291.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-04-23,841610.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-04-30,830699.0,0.0,0.0,4.0,2.0,5.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-05-07,626861.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-05-14,849102.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-05-21,1042891.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-05-28,1029634.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-06-04,855721.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-06-11,917959.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-06-18,884155.0,0.0,0.0,6.0,2.0,3.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-06-25,742771.0,0.0,0.0,6.0,2.0,4.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-07-02,788454.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-07-09,848904.0,1.0,0.0,7.0,3.0,2.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-07-16,919525.0,0.0,0.0,7.0,3.0,3.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-07-23,870230.0,0.0,0.0,7.0,3.0,4.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-07-30,671644.0,0.0,0.0,7.0,3.0,5.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-08-06,738886.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-08-13,638946.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-08-20,505889.0,1.0,0.0,8.0,3.0,3.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-08-27,464178.0,0.0,0.0,8.0,3.0,4.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-09-03,512039.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-09-10,395161.0,1.0,0.0,9.0,3.0,2.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-09-17,352480.0,0.0,0.0,9.0,3.0,3.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-09-24,341048.0,0.0,0.0,9.0,3.0,4.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-10-01,432517.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-10-08,385138.0,1.0,0.0,10.0,4.0,2.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-10-15,405526.0,0.0,0.0,10.0,4.0,3.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-10-22,269920.0,1.0,0.0,10.0,4.0,4.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-10-29,297585.0,0.0,0.0,10.0,4.0,5.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-11-05,382804.0,1.0,1.0,11.0,4.0,1.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-11-12,555678.0,0.0,0.0,11.0,4.0,2.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-11-19,659928.0,0.0,0.0,11.0,4.0,3.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-11-26,654060.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-12-03,741314.0,0.0,0.0,12.0,4.0,1.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-12-10,763394.0,0.0,0.0,12.0,4.0,2.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-12-17,893439.0,0.0,0.0,12.0,4.0,3.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-12-24,758286.0,0.0,0.0,12.0,4.0,4.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-12-31,759833.0,1.0,0.0,12.0,4.0,5.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2026-01-07,653912.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2026-01-14,783929.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2026-01-21,826218.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2026-01-28,730699.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2026-02-04,719919.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2026-02-11,797251.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2026-02-18,775040.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2026-02-25,703260.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2026-03-04,541010.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2026-03-11,486444.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,KC1UT3T1021307EHID,PPC T HINDI,DHAR CEMENT WORKS,Madhya Pradesh,"22.266143° N, 75.131695° E"
2025-04-09,594282.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-04-16,523034.8,1.0,1.0,4.0,2.0,3.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-04-23,582313.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-04-30,629092.0,0.0,0.0,4.0,2.0,5.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-05-07,532761.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-05-14,577831.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-05-21,642934.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-05-28,674799.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-06-04,634400.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-06-11,566904.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-06-18,695423.0,0.0,0.0,6.0,2.0,3.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-06-25,508593.0,0.0,0.0,6.0,2.0,4.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-07-02,489877.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-07-09,102366.0,1.0,0.0,7.0,3.0,2.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-07-16,335659.0,0.0,0.0,7.0,3.0,3.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-07-23,380274.0,0.0,0.0,7.0,3.0,4.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-07-30,265220.0,0.0,0.0,7.0,3.0,5.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-08-06,320779.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-08-13,311109.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-08-20,397425.0,1.0,0.0,8.0,3.0,3.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-08-27,297561.0,0.0,0.0,8.0,3.0,4.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-09-03,459504.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-09-10,340397.0,1.0,0.0,9.0,3.0,2.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-09-17,307453.0,0.0,0.0,9.0,3.0,3.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-09-24,315871.0,0.0,0.0,9.0,3.0,4.0,3.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-10-01,609306.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-10-08,412533.0,1.0,0.0,10.0,4.0,2.0,1.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
2025-10-15,564775.0,0.0,0.0,10.0,4.0,3.0,2.0,2.0,KU1UT7T1081106UEND,PCC T ENGLISH - CG,KUKURDIH CEMENT WORKS,Chhattisgarh,"21.600000° N, 82.150000° E"
